table_schema,table_name,column_name,ordinal_position,data_type,is_nullable
migration,listing_transfer_log,listing_id,3,bigint,NO
migration,listing_transfer_log,listing_number,4,text,YES
migration,listing_transfer_log,from_agent_id,5,bigint,YES
migration,listing_transfer_log,from_agent_name,6,text,YES
migration,listing_transfer_log,to_agent_id,7,bigint,YES
migration,listing_transfer_log,to_agent_name,8,text,YES
migration,listing_transfer_log,portals_json,9,jsonb,YES
migration,listing_transfer_log,agent_swapped,10,boolean,NO
migration,listing_transfer_log,transfer_error,11,text,YES
migration,listing_transfer_log,requested_by,12,text,YES
migration,listing_transfer_log,transferred_at,13,timestamp with time zone,NO
migration,listings_prepared,source_listing_id,1,text,NO
migration,listings_prepared,listing_number,2,text,YES
migration,listings_prepared,status_name,3,text,YES
migration,listings_prepared,market_center_name,4,text,YES
migration,listings_prepared,sale_or_rent,5,text,YES
migration,listings_prepared,address_line,6,text,YES
migration,listings_prepared,erf_number,7,text,YES
migration,listings_prepared,unit_number,8,text,YES
migration,listings_prepared,door_number,9,text,YES
migration,listings_prepared,estate_name,10,text,YES
migration,listings_prepared,street_number,11,text,YES
migration,listings_prepared,street_name,12,text,YES
migration,listings_prepared,postal_code,13,text,YES
migration,listings_prepared,suburb,14,text,YES
migration,listings_prepared,city,15,text,YES
migration,listings_prepared,province,16,text,YES
migration,listings_prepared,country,17,text,YES
migration,listings_prepared,longitude,18,numeric,YES
migration,listings_prepared,latitude,19,numeric,YES
migration,listings_prepared,price,20,numeric,YES
migration,listings_prepared,expiry_date,21,date,YES
migration,listings_prepared,property_title,22,text,YES
migration,listings_prepared,short_title,23,text,YES
migration,listings_prepared,property_description,24,text,YES
migration,listings_prepared,listing_images_json,25,jsonb,YES
migration,listings_prepared,listing_payload,26,jsonb,YES
migration,listings_prepared,last_seen_at,27,timestamp with time zone,YES
migration,listings_prepared,prepared_at,28,timestamp with time zone,NO
migration,load_rejections,id,1,bigint,NO
migration,load_rejections,entity_name,2,text,NO
migration,load_rejections,source_id,3,text,YES
migration,load_rejections,reason,4,text,NO
migration,load_rejections,payload,5,jsonb,YES
migration,load_rejections,rejected_at,6,timestamp with time zone,NO
migration,market_center_notes,id,1,bigint,NO
migration,market_center_notes,market_center_id,2,bigint,NO
migration,market_center_notes,note_text,3,text,NO
migration,market_center_notes,created_by,4,text,YES
migration,market_center_notes,created_at,5,timestamp with time zone,NO
migration,market_centers_prepared,source_market_center_id,1,text,NO
migration,market_centers_prepared,name,2,text,YES
migration,market_centers_prepared,status_name,3,text,YES
migration,market_centers_prepared,frontdoor_id,4,text,YES
migration,market_centers_prepared,company_registered_name,5,text,YES
migration,market_centers_prepared,address_source_id,6,text,YES
migration,market_centers_prepared,logo_document_id,7,text,YES
migration,market_centers_prepared,contact_number,8,text,YES
migration,market_centers_prepared,contact_email,9,text,YES
migration,market_centers_prepared,kw_office_id,10,text,YES
migration,market_centers_prepared,last_seen_at,11,timestamp with time zone,YES
migration,market_centers_prepared,prepared_at,12,timestamp with time zone,NO
migration,mc_dashboard_daily_snapshots,snapshot_date,1,date,NO
migration,mc_dashboard_daily_snapshots,mc_source_id,2,text,NO
migration,mc_dashboard_daily_snapshots,payload,3,jsonb,NO
migration,mc_dashboard_daily_snapshots,refreshed_at,4,timestamp with time zone,NO
migration,mc_document_hub,id,1,bigint,NO
migration,mc_document_hub,source_market_center_id,2,text,NO
migration,mc_document_hub,title,3,text,NO
migration,mc_document_hub,description,4,text,YES
migration,mc_document_hub,file_url,5,text,NO
migration,mc_document_hub,original_file_name,6,text,NO
migration,mc_document_hub,mime_type,7,text,NO
migration,mc_document_hub,file_size,8,bigint,YES
migration,mc_document_hub,gcs_object_name,9,text,YES
migration,mc_document_hub,local_file_path,10,text,YES
migration,mc_document_hub,uploaded_by,11,text,YES
migration,mc_document_hub,created_at,12,timestamp with time zone,NO
migration,outside_agency_contacts,id,1,bigint,NO
migration,outside_agency_contacts,transaction_agent_id,2,bigint,YES
migration,outside_agency_contacts,transaction_id,3,bigint,YES
migration,outside_agency_contacts,first_name,4,text,YES
migration,outside_agency_contacts,last_name,5,text,YES
migration,outside_agency_contacts,email,6,text,YES
migration,outside_agency_contacts,phone,7,text,YES
migration,outside_agency_contacts,agency_name,8,text,YES
migration,outside_agency_contacts,created_at,9,timestamp with time zone,NO
migration,outside_agency_contacts,updated_at,10,timestamp with time zone,NO
migration,team_associate_commissions,id,1,bigint,NO
migration,team_associate_commissions,team_id,2,bigint,NO
migration,team_associate_commissions,has_individual_cap,3,boolean,NO
migration,team_associate_commissions,associate_default_cap,4,numeric,YES
migration,team_associate_commissions,associate_default_split,5,numeric,YES
migration,team_associate_commissions,productivity_coach,6,text,YES
migration,team_associate_commissions,created_at,7,timestamp with time zone,NO
migration,team_associate_commissions,updated_at,8,timestamp with time zone,NO
migration,team_cap_history,id,1,bigint,NO
migration,team_cap_history,team_id,2,bigint,NO
migration,team_cap_history,commission_split_to_team,3,numeric,YES
migration,team_cap_history,team_cap_amount,4,numeric,YES
migration,team_cap_history,manual_cap,5,boolean,NO
migration,team_cap_history,start_date,6,date,YES
migration,team_cap_history,end_date,7,date,YES
migration,team_cap_history,created_at,8,timestamp with time zone,NO
migration,team_caps,id,1,bigint,NO
migration,team_caps,team_id,2,bigint,NO
migration,team_caps,commission_split_to_team,3,numeric,YES
migration,team_caps,team_cap_amount,4,numeric,YES
migration,team_caps,manual_cap,5,boolean,NO
migration,team_caps,cap_year,6,integer,YES
migration,team_caps,created_at,7,timestamp with time zone,NO
migration,team_caps,updated_at,8,timestamp with time zone,NO
migration,team_dates,id,1,bigint,NO
migration,team_dates,team_id,2,bigint,NO
migration,team_dates,open_date,3,date,YES
migration,team_dates,close_date,4,date,YES
migration,team_dates,cap_date,5,date,YES
migration,team_dates,anniversary_date,6,date,YES
migration,team_dates,anniversary_comment,7,text,YES
migration,team_dates,created_at,8,timestamp with time zone,NO
migration,team_dates,updated_at,9,timestamp with time zone,NO
migration,team_notes,id,1,bigint,NO
migration,team_notes,team_id,2,bigint,NO
migration,team_notes,note_text,3,text,NO
migration,team_notes,note_type,4,text,NO
migration,team_notes,created_by,5,text,NO
migration,team_notes,created_at,6,timestamp with time zone,NO
migration,team_portal_settings,id,1,bigint,NO
migration,team_portal_settings,team_id,2,bigint,NO
migration,team_portal_settings,use_mc_account_p24,3,boolean,NO
migration,team_portal_settings,p24_agency_id,4,text,YES
migration,team_portal_settings,feed_to_p24,5,boolean,NO
migration,team_portal_settings,p24_auction_approved,6,boolean,NO
migration,team_portal_settings,use_mc_account_entegral,7,boolean,NO
migration,team_portal_settings,entegral_url,8,text,YES
migration,team_portal_settings,feed_to_entegral,9,boolean,NO
migration,team_portal_settings,entegral_portals,10,ARRAY,NO
migration,team_portal_settings,created_at,11,timestamp with time zone,NO
migration,team_portal_settings,updated_at,12,timestamp with time zone,NO
migration,teams_prepared,source_team_id,1,text,NO
migration,teams_prepared,source_market_center_id,2,text,YES
migration,teams_prepared,name,3,text,YES
migration,teams_prepared,status_name,4,text,YES
migration,teams_prepared,last_seen_at,5,timestamp with time zone,YES
migration,teams_prepared,prepared_at,6,timestamp with time zone,NO
migration,transaction_agent_calculations,id,1,bigint,NO
migration,transaction_agent_calculations,transaction_id,2,bigint,YES
migration,transaction_agent_calculations,transaction_agent_id,3,bigint,YES
migration,transaction_agent_calculations,associate_id,4,bigint,YES
migration,transaction_agent_calculations,agent_name,5,text,YES
migration,transaction_agent_calculations,office_name,6,text,YES
migration,transaction_agent_calculations,transaction_side,7,text,YES
migration,transaction_agent_calculations,effective_reporting_date,8,date,YES
migration,transaction_agent_calculations,is_registered,9,boolean,YES
migration,transaction_agent_calculations,split_percentage,10,numeric,YES
migration,transaction_agent_calculations,variance_sale_list_pct,11,numeric,YES
migration,transaction_agent_calculations,transaction_gci_before_fees,12,numeric,YES
migration,transaction_agent_calculations,average_commission_pct,13,numeric,YES
migration,transaction_agent_calculations,production_royalties,14,numeric,YES
migration,transaction_agent_calculations,growth_share,15,numeric,YES
migration,transaction_agent_calculations,total_pr_and_gs,16,numeric,YES
migration,transaction_agent_calculations,gci_after_fees_excl_vat,17,numeric,YES
migration,transaction_agent_calculations,associate_dollar,18,numeric,YES
migration,transaction_agent_calculations,cap_amount,19,numeric,YES
migration,transaction_agent_calculations,cap_remaining,20,numeric,YES
migration,transaction_agent_calculations,team_dollar,21,numeric,YES
migration,transaction_agent_calculations,market_center_dollar,22,numeric,YES
migration,transaction_agent_calculations,is_outside_agent,23,boolean,YES
migration,transaction_agent_calculations,created_at,24,timestamp with time zone,NO
migration,transaction_agent_calculations,updated_at,25,timestamp with time zone,NO
migration,transaction_agent_calculations,source_associate_id,26,text,YES
migration,transaction_agent_calculations,sales_value_component,27,numeric,NO
migration,transaction_agent_calculations,associate_split_pct,28,numeric,NO
migration,transaction_agent_calculations,market_center_split_pct,29,numeric,NO
migration,transaction_agent_calculations,cap_contribution,30,numeric,NO
migration,transaction_agent_calculations,cap_cycle_start_date,31,date,YES
migration,transaction_agent_calculations,cap_cycle_end_date,32,date,YES
migration,transaction_agents,id,1,bigint,NO
migration,transaction_agents,transaction_id,2,bigint,NO
migration,transaction_agents,associate_id,3,bigint,YES
migration,transaction_agents,source_associate_id,4,text,YES
migration,transaction_agents,agent_name,5,text,YES
migration,transaction_agents,agent_role,6,text,YES
migration,transaction_agents,split_percentage,7,numeric,YES
migration,transaction_agents,outside_agency,8,boolean,YES
migration,transaction_agents,sort_order,9,integer,YES
migration,transaction_agents,created_at,10,timestamp with time zone,NO
migration,transaction_agents,updated_at,11,timestamp with time zone,NO
migration,transaction_documents,id,1,bigint,NO
migration,transaction_documents,transaction_id,2,bigint,NO
migration,transaction_documents,source_document_id,3,text,YES
migration,transaction_documents,source_transaction_document_type_id,4,text,YES
migration,transaction_documents,transaction_document_type,5,text,YES
migration,transaction_documents,file_name,6,text,YES
migration,transaction_documents,document_url,7,text,YES
migration,transaction_documents,preview_url,8,text,YES
migration,transaction_documents,created_at,9,timestamp with time zone,NO
migration,transaction_documents,updated_at,10,timestamp with time zone,NO
migration,transaction_documents,deleted_at,11,timestamp with time zone,YES
migration,transaction_status_history,id,1,bigint,NO
migration,transaction_status_history,transaction_id,2,bigint,NO
migration,transaction_status_history,previous_status,3,text,YES
migration,transaction_status_history,new_status,4,text,NO
migration,transaction_status_history,changed_at,5,timestamp with time zone,NO
migration,transaction_status_history,changed_by,6,text,YES
migration,transaction_status_history,notes,7,text,YES
migration,transaction_status_history,changed_by_user_id,8,text,YES
migration,transaction_status_history,changed_by_email,9,text,YES
migration,transactions_prepared,source_transaction_id,1,text,NO
migration,transactions_prepared,source_associate_id,2,text,NO
migration,transactions_prepared,transaction_number,3,text,YES
migration,transactions_prepared,source_market_center_id,4,text,YES
migration,transactions_prepared,market_center_name,5,text,YES
migration,transactions_prepared,associate_name,6,text,YES
migration,transactions_prepared,transaction_status,7,text,YES
migration,transactions_prepared,source_listing_id,8,text,YES
migration,transactions_prepared,listing_number,9,text,YES
migration,transactions_prepared,transaction_type,10,text,YES
migration,transactions_prepared,address,11,text,YES
migration,transactions_prepared,suburb,12,text,YES
migration,transactions_prepared,city,13,text,YES
migration,transactions_prepared,sales_price,14,numeric,YES
migration,transactions_prepared,list_price,15,numeric,YES
migration,transactions_prepared,gci_excl_vat,16,numeric,YES
migration,transactions_prepared,split_percentage,17,numeric,YES
migration,transactions_prepared,net_comm,18,numeric,YES
migration,transactions_prepared,total_gci,19,numeric,YES
migration,transactions_prepared,sale_type,20,text,YES
migration,transactions_prepared,agent_type,21,text,YES
migration,transactions_prepared,buyer,22,text,YES
migration,transactions_prepared,seller,23,text,YES
migration,transactions_prepared,list_date,24,timestamp with time zone,YES
migration,transactions_prepared,transaction_date,25,timestamp with time zone,YES
migration,transactions_prepared,status_change_date,26,timestamp with time zone,YES
migration,transactions_prepared,expected_date,27,timestamp with time zone,YES
migration,transactions_prepared,last_seen_at,28,timestamp with time zone,YES
migration,transactions_prepared,prepared_at,29,timestamp with time zone,NO
public,SoftDeleteHelper,id,1,text,NO
public,addresses,id,1,integer,NO
public,addresses,streetNumber,2,text,YES
public,addresses,streetName,3,text,YES
public,addresses,unitNumber,4,text,YES
public,addresses,erfNumber,5,text,YES
public,addresses,postalCode,6,text,YES
public,addresses,estateName,7,text,YES
public,addresses,doorNumber,8,text,YES
public,addresses,suburbId,9,integer,NO
public,addresses,cityId,10,integer,NO
public,addresses,provinceId,11,integer,NO
public,addresses,countryId,12,integer,NO
public,addresses,createdAt,13,timestamp without time zone,NO
public,addresses,updatedAt,14,timestamp without time zone,NO
public,app_users,id,1,integer,NO
public,app_users,google_id,2,text,NO
public,app_users,email,3,text,NO
public,app_users,name,4,text,NO
public,app_users,picture,5,text,YES
public,app_users,role,6,text,NO
public,app_users,is_active,7,boolean,NO
public,app_users,created_at,8,timestamp with time zone,NO
public,app_users,updated_at,9,timestamp with time zone,NO
public,associate_business_details,id,1,integer,NO
public,associate_business_details,associateId,2,integer,NO
public,associate_business_details,kwuid,3,text,YES
public,associate_business_details,breeNumber,4,text,YES
public,associate_business_details,proposedGrowthShareSponsor,5,text,YES
public,associate_business_details,growthShareSponsorId,6,integer,YES
public,associate_business_details,temporaryGrowthShareSponsor,7,boolean,NO
public,associate_business_details,listingApprovalRequired,8,boolean,NO
public,associate_business_details,excludeFromIndividualReports,9,boolean,NO
public,associate_business_details,vested,10,boolean,NO
public,associate_business_details,vestingStartPeriod,11,timestamp without time zone,YES
public,associate_business_details,createdAt,12,timestamp without time zone,NO
public,associate_business_details,updatedAt,13,timestamp without time zone,NO
public,associate_contact_details,id,1,integer,NO
public,associate_contact_details,associateId,2,integer,NO
public,associate_contact_details,email,3,text,YES
public,associate_contact_details,privateEmail,4,text,YES
public,associate_contact_details,phone,5,text,YES
public,associate_contact_details,fax,6,text,YES
public,associate_contact_details,createdAt,7,timestamp without time zone,NO
public,associate_contact_details,updatedAt,8,timestamp without time zone,NO
public,associate_statuses,id,1,integer,NO
public,associate_statuses,name,2,text,NO
public,associate_third_party_integrations,id,1,integer,NO
public,associate_third_party_integrations,associateId,2,integer,NO
public,associate_third_party_integrations,p24AgentId,3,integer,YES
public,associate_third_party_integrations,createdAt,4,timestamp without time zone,NO
public,associate_third_party_integrations,updatedAt,5,timestamp without time zone,NO
public,associate_transfer_statuses,id,1,integer,NO
public,associate_transfer_statuses,name,2,text,NO
public,associate_transfers,id,1,integer,NO
public,associate_transfers,associateId,2,integer,NO
public,associate_transfers,marketCenterFromId,3,integer,NO
public,associate_transfers,marketCenterToId,4,integer,NO
public,associate_transfers,teamId,5,integer,YES
public,associate_transfers,property24IdOldOffice,6,integer,YES
public,associate_transfers,property24IdNewOffice,7,integer,YES
public,associate_transfers,associateTransactionMove,8,boolean,NO
public,associate_transfers,transferStatusId,9,integer,NO
public,associate_transfers,errorMessage,10,text,YES
public,associate_transfers,createdAt,11,timestamp without time zone,NO
public,associate_transfers,updatedAt,12,timestamp without time zone,NO
public,associate_transfers,whoUpdatedId,13,text,YES
public,associates,id,1,integer,NO
public,associates,userId,2,text,YES
public,associates,firstName,3,text,NO
public,associates,lastName,4,text,NO
public,associates,nationalId,5,text,YES
public,associates,ffcNumber,6,text,YES
public,associates,statusId,7,integer,NO
public,associates,marketCenterId,8,integer,NO
public,associates,teamId,9,integer,YES
public,associates,createdAt,10,timestamp without time zone,NO
public,associates,updatedAt,11,timestamp without time zone,NO
public,associates,deletedAt,12,timestamp without time zone,YES
public,audit_logs,id,1,text,NO
public,audit_logs,userId,2,text,YES
public,audit_logs,action,3,text,NO
public,audit_logs,entity,4,text,NO
public,audit_logs,entityId,5,integer,NO
public,audit_logs,changes,6,jsonb,YES
public,audit_logs,createdAt,7,timestamp without time zone,NO
public,cities,id,1,integer,NO
public,cities,name,2,text,NO
public,cities,provinceId,3,integer,NO
public,cities,p24Id,4,integer,YES
public,cities,createdAt,5,timestamp without time zone,NO
public,cities,updatedAt,6,timestamp without time zone,NO
public,cma_documents,id,1,integer,NO
public,cma_documents,associate_email,2,text,NO
public,cma_documents,associate_db_id,3,text,YES
public,cma_documents,property_address,4,text,YES
public,cma_documents,seller_name,5,text,YES
public,cma_documents,file_name,6,text,NO
public,cma_documents,file_url,7,text,NO
public,cma_documents,created_at,8,timestamp with time zone,NO
public,cma_documents,seller_first_name,9,text,YES
public,cma_documents,seller_last_name,10,text,YES
public,cma_documents,seller_email,11,text,YES
public,cma_documents,seller_phone,12,text,YES
public,cma_documents,loom_file_url,13,text,YES
public,cma_documents,loom_original_name,14,text,YES
public,contacts,id,1,integer,NO
public,contacts,name,2,text,NO
public,contacts,email,3,text,YES
public,contacts,phone,4,text,YES
public,contacts,createdAt,5,timestamp without time zone,NO
public,contacts,updatedAt,6,timestamp without time zone,NO
public,contacts,deletedAt,7,timestamp without time zone,YES
public,countries,id,1,integer,NO
public,countries,name,2,text,NO
public,countries,p24Id,3,integer,YES
public,countries,createdAt,4,timestamp without time zone,NO
public,countries,updatedAt,5,timestamp without time zone,NO
public,documents,id,1,text,NO
public,documents,url,2,text,NO
public,documents,contentType,3,text,NO
public,documents,size,4,integer,NO
public,documents,orderNumber,5,integer,NO
public,documents,createdAt,6,timestamp without time zone,NO
public,email_types,id,1,integer,NO
public,email_types,name,2,text,NO
public,icon_types,id,1,integer,NO
public,icon_types,name,2,text,NO
public,listing_associate_types,id,1,integer,NO
public,listing_associate_types,name,2,text,NO
public,listing_associates,id,1,integer,NO
public,listing_associates,listingId,2,integer,NO
public,listing_associates,associateId,3,integer,NO
public,listing_associates,isPrimary,4,boolean,NO
public,listing_associates,createdAt,5,timestamp without time zone,NO
public,listing_building_area_feature_types,id,1,integer,NO
public,listing_building_area_feature_types,name,2,text,NO
public,listing_building_area_feature_types,p24Tag,3,text,YES
public,listing_building_area_features,id,1,integer,NO
public,listing_building_area_features,buildingInfoId,2,integer,NO
public,listing_building_area_features,featureId,3,integer,NO
public,listing_building_area_features,createdAt,4,timestamp without time zone,NO
public,listing_building_infos,id,1,integer,NO
public,listing_building_infos,listingId,2,integer,NO
public,listing_building_infos,createdAt,3,timestamp without time zone,NO
public,listing_building_infos,updatedAt,4,timestamp without time zone,NO
public,listing_building_zoning_types,id,1,integer,NO
public,listing_building_zoning_types,name,2,text,NO
public,listing_descriptions,id,1,integer,NO
public,listing_descriptions,listingId,2,integer,NO
public,listing_descriptions,propertyTitle,3,text,YES
public,listing_descriptions,propertyDescription,4,text,YES
public,listing_descriptions,shortDescription,5,text,YES
public,listing_descriptions,listingTypeId,6,integer,NO
public,listing_descriptions,createdAt,7,timestamp without time zone,NO
public,listing_descriptions,updatedAt,8,timestamp without time zone,NO
public,listing_document_types,id,1,integer,NO
public,listing_document_types,name,2,text,NO
public,listing_images,id,1,integer,NO
public,listing_images,listingId,2,integer,NO
public,listing_images,documentId,3,text,NO
public,listing_images,orderNumber,4,integer,NO
public,listing_images,createdAt,5,timestamp without time zone,NO
public,listing_lightstone_validation_statuses,id,1,integer,NO
public,listing_lightstone_validation_statuses,name,2,text,NO
public,listing_lightstone_validations,id,1,integer,NO
public,listing_lightstone_validations,listingId,2,integer,NO
public,listing_lightstone_validations,lightStonePropertyId,3,integer,YES
public,listing_lightstone_validations,validationStatus,4,text,YES
public,listing_lightstone_validations,createdAt,5,timestamp without time zone,NO
public,listing_lightstone_validations,updatedAt,6,timestamp without time zone,NO
public,listing_loom_validation_statuses,id,1,integer,NO
public,listing_loom_validation_statuses,name,2,text,NO
public,listing_mandate_infos,id,1,integer,NO
public,listing_mandate_infos,listingId,2,integer,NO
public,listing_mandate_infos,mandateTypeId,3,integer,NO
public,listing_mandate_infos,signedDate,4,timestamp without time zone,YES
public,listing_mandate_infos,onMarketSince,5,timestamp without time zone,YES
public,listing_mandate_infos,ratesTaxes,6,numeric,YES
public,listing_mandate_infos,monthlyLevy,7,numeric,YES
public,listing_mandate_infos,createdAt,8,timestamp without time zone,NO
public,listing_mandate_infos,updatedAt,9,timestamp without time zone,NO
public,listing_mandate_types,id,1,integer,NO
public,listing_mandate_types,name,2,text,NO
public,listing_marketing_url_types,id,1,integer,NO
public,listing_marketing_url_types,name,2,text,NO
public,listing_marketing_urls,id,1,integer,NO
public,listing_marketing_urls,listingId,2,integer,NO
public,listing_marketing_urls,url,3,text,NO
public,listing_marketing_urls,marketingUrlTypeId,4,integer,NO
public,listing_marketing_urls,createdAt,5,timestamp without time zone,NO
public,listing_ownership_types,id,1,integer,NO
public,listing_ownership_types,name,2,text,NO
public,listing_p24_feed_item_statuses,id,1,integer,NO
public,listing_p24_feed_item_statuses,name,2,text,NO
public,listing_p24_feed_items,id,1,integer,NO
public,listing_p24_feed_items,listingId,2,integer,NO
public,listing_p24_feed_items,statusId,3,integer,NO
public,listing_p24_feed_items,jsonToFeed,4,text,YES
public,listing_p24_feed_items,createdAt,5,timestamp without time zone,NO
public,listing_p24_feed_items,updatedAt,6,timestamp without time zone,NO
public,listing_price_details,id,1,integer,NO
public,listing_price_details,listingId,2,integer,NO
public,listing_price_details,price,3,numeric,NO
public,listing_price_details,poa,4,boolean,NO
public,listing_price_details,noTransferDuty,5,boolean,NO
public,listing_price_details,ignoreForPriceReducedAlerts,6,boolean,NO
public,listing_price_details,repossessed,7,boolean,NO
public,listing_price_details,agentPropertyValuation,8,numeric,YES
public,listing_price_details,createdAt,9,timestamp without time zone,NO
public,listing_price_details,updatedAt,10,timestamp without time zone,NO
public,listing_property_area_types,id,1,integer,NO
public,listing_property_area_types,name,2,text,NO
public,listing_property_areas,id,1,integer,NO
public,listing_property_areas,listingId,2,integer,NO
public,listing_property_areas,propertyAreaTypeId,3,integer,NO
public,listing_property_areas,size,4,numeric,YES
public,listing_property_areas,createdAt,5,timestamp without time zone,NO
public,listing_property_feature_listing_sub_types,listingPropertyFeaturesId,1,integer,NO
public,listing_property_feature_listing_sub_types,listingSubTypesId,2,integer,NO
public,listing_property_feature_listing_types,listingPropertyFeaturesId,1,integer,NO
public,listing_property_feature_listing_types,listingTypesId,2,integer,NO
public,listing_sale_or_rent_types,id,1,integer,NO
public,listing_sale_or_rent_types,name,2,text,NO
public,listing_status_tags,id,1,integer,NO
public,listing_status_tags,name,2,text,NO
public,listing_statuses,id,1,integer,NO
public,listing_statuses,name,2,text,NO
public,listing_sub_types,id,1,integer,NO
public,listing_sub_types,name,2,text,NO
public,listing_third_party_integrations,id,1,integer,NO
public,listing_third_party_integrations,listingId,2,integer,NO
public,listing_third_party_integrations,property24Reference,3,integer,YES
public,listing_third_party_integrations,privatePropertyReference,4,text,YES
public,listing_third_party_integrations,kwwReference,5,text,YES
public,listing_third_party_integrations,entegralReference,6,text,YES
public,listing_third_party_integrations,kwwSyncMessage,7,text,YES
public,listing_third_party_integrations,createdAt,8,timestamp without time zone,NO
public,listing_third_party_integrations,updatedAt,9,timestamp without time zone,NO
public,listing_types,id,1,integer,NO
public,listing_types,name,2,text,NO
public,listings,id,1,integer,NO
public,listings,listingNumber,2,text,NO
public,listings,addressId,3,integer,NO
public,listings,marketCenterId,4,integer,NO
public,listings,statusId,5,integer,NO
public,listings,statusTagId,6,integer,YES
public,listings,saleOrRentTypeId,7,integer,NO
public,listings,mandateTypeId,8,integer,NO
public,listings,listingTypeId,9,integer,YES
public,listings,listingDate,10,timestamp without time zone,YES
public,listings,expiryDate,11,timestamp without time zone,YES
public,listings,reducedDate,12,timestamp without time zone,YES
public,listings,pendingDate,13,timestamp without time zone,YES
public,listings,withdrawnDate,14,timestamp without time zone,YES
public,listings,occupationDate,15,timestamp without time zone,YES
public,listings,createdAt,16,timestamp without time zone,NO
public,listings,updatedAt,17,timestamp without time zone,NO
public,listings,deletedAt,18,timestamp without time zone,YES
public,loom_user_tokens,id,1,integer,NO
public,loom_user_tokens,user_email,2,text,NO
public,loom_user_tokens,access_enc,3,text,NO
public,loom_user_tokens,refresh_enc,4,text,YES
public,loom_user_tokens,expires_at,5,timestamp with time zone,YES
public,loom_user_tokens,loom_email,6,text,YES
public,loom_user_tokens,created_at,7,timestamp with time zone,NO
public,loom_user_tokens,updated_at,8,timestamp with time zone,NO
public,loom_user_tokens,consent_accepted,9,boolean,NO
public,market_center_statuses,id,1,integer,NO
public,market_center_statuses,name,2,text,NO
public,market_centers,id,1,integer,NO
public,market_centers,name,2,text,NO
public,market_centers,addressId,3,integer,NO
public,market_centers,frontdoorId,4,integer,YES
public,market_centers,statusId,5,integer,NO
public,market_centers,createdAt,6,timestamp without time zone,NO
public,market_centers,updatedAt,7,timestamp without time zone,NO
public,market_centers,deletedAt,8,timestamp without time zone,YES
public,marketing_plan_documents,id,1,integer,NO
public,marketing_plan_documents,associate_email,2,text,NO
public,marketing_plan_documents,associate_db_id,3,text,YES
public,marketing_plan_documents,property_address,4,text,YES
public,marketing_plan_documents,seller_name,5,text,YES
public,marketing_plan_documents,source_cma_id,6,integer,YES
public,marketing_plan_documents,file_name,7,text,NO
public,marketing_plan_documents,file_url,8,text,NO
public,marketing_plan_documents,created_at,9,timestamp with time zone,NO
public,provinces,id,1,integer,NO
public,provinces,name,2,text,NO
public,provinces,countryId,3,integer,NO
public,provinces,p24Id,4,integer,YES
public,provinces,createdAt,5,timestamp without time zone,NO
public,provinces,updatedAt,6,timestamp without time zone,NO
public,public_agents_v,id,1,text,YES
public,public_agents_v,slug,2,text,YES
public,public_agents_v,name,3,text,YES
public,public_agents_v,title,4,text,YES
public,public_agents_v,phone,5,text,YES
public,public_agents_v,email,6,text,YES
public,public_agents_v,whatsapp,7,text,YES
public,public_agents_v,photo_url,8,text,YES
public,public_agents_v,market_center_id,9,text,YES
public,public_agents_v,team_id,10,text,YES
public,public_leads,id,1,bigint,NO
public,public_leads,listing_id,2,text,NO
public,public_leads,internal_listing_agent_id,3,text,NO
public,public_leads,display_context_type,4,text,NO
public,public_leads,display_context_id,5,text,NO
public,public_leads,public_display_contact_id,6,text,NO
public,public_leads,page_url,7,text,NO
public,public_leads,lead_name,8,text,NO
public,public_leads,lead_phone,9,text,NO
public,public_leads,lead_email,10,text,NO
public,public_leads,message,11,text,NO
public,public_leads,created_at,12,timestamp with time zone,NO
public,public_listings_v,id,1,text,YES
public,public_listings_v,slug,2,text,YES
public,public_listings_v,listing_number,3,text,YES
public,public_listings_v,title,4,text,YES
public,public_listings_v,short_description,5,text,YES
public,public_listings_v,description,6,text,YES
public,public_listings_v,property_type,7,text,YES
public,public_listings_v,sale_or_rent,8,text,YES
public,public_listings_v,suburb,9,text,YES
public,public_listings_v,city,10,text,YES
public,public_listings_v,province,11,text,YES
public,public_listings_v,price,12,numeric,YES
public,public_listings_v,bedrooms,13,integer,YES
public,public_listings_v,bathrooms,14,integer,YES
public,public_listings_v,garages,15,integer,YES
public,public_listings_v,parking,16,integer,YES
public,public_listings_v,updated_at,17,timestamp without time zone,YES
public,public_listings_v,published_at,18,timestamp without time zone,YES
public,public_listings_v,status,19,text,YES
public,public_listings_v,image_urls,20,ARRAY,YES
public,public_listings_v,internal_listing_agent_id,21,text,YES
public,public_listings_v,market_center_id,22,text,YES
public,public_listings_v,team_id,23,text,YES
public,public_listings_v,feature_tags,24,ARRAY,YES
public,public_market_centres_v,id,1,text,YES
public,public_market_centres_v,slug,2,text,YES
public,public_market_centres_v,name,3,text,YES
public,public_market_centres_v,description,4,text,YES
public,public_market_centres_v,phone,5,text,YES
public,public_market_centres_v,email,6,text,YES
public,public_market_centres_v,logo_url,7,text,YES
public,public_market_centres_v,contact_person,8,text,YES
public,public_teams_v,id,1,text,YES
public,public_teams_v,slug,2,text,YES
public,public_teams_v,name,3,text,YES
public,public_teams_v,description,4,text,YES
public,public_teams_v,lead_name,5,text,YES
public,public_teams_v,lead_photo_url,6,text,YES
